,team,player,mp,ORtg,DRtg,bpm,game_id,date_game
3465,ORL,harriga01,2052,147,109,10.5,202404220CLE,"Mon, Apr 22, 2024"
3466,ORL,suggsja01,1747,127,106,5.1,202404220CLE,"Mon, Apr 22, 2024"
3467,ORL,isaacjo01,1171,48,105,-8.0,202404220CLE,"Mon, Apr 22, 2024"
3468,ORL,wagnemo01,1241,110,91,3.4,202404220CLE,"Mon, Apr 22, 2024"
3469,ORL,cartewe01,1097,100,107,-1.5,202404220CLE,"Mon, Apr 22, 2024"
3470,ORL,anthoco01,1013,0,102,-18.8,202404220CLE,"Mon, Apr 22, 2024"
3471,ORL,inglejo01,840,141,105,6.1,202404220CLE,"Mon, Apr 22, 2024"
3472,ORL,fultzma01,360,123,117,-4.8,202404220CLE,"Mon, Apr 22, 2024"
3473,ORL,houstca01,171,0,117,-6.0,202404220CLE,"Mon, Apr 22, 2024"
3474,ORL,bitadgo01,,,,,202404220CLE,"Mon, Apr 22, 2024"
3475,ORL,blackan01,,,,,202404220CLE,"Mon, Apr 22, 2024"
3476,ORL,howarje01,,,,,202404220CLE,"Mon, Apr 22, 2024"
3477,ORL,okekech01,,,,,202404220CLE,"Mon, Apr 22, 2024"
3478,NYK,hartjo01,2880,121,104,7.7,202404220NYK,"Mon, Apr 22, 2024"
3479,NYK,brunsja01,2276,88,112,-5.7,202404220NYK,"Mon, Apr 22, 2024"
3480,NYK,divindo01,2234,153,110,8.8,202404220NYK,"Mon, Apr 22, 2024"
3481,NYK,anunoog01,2190,103,114,-3.1,202404220NYK,"Mon, Apr 22, 2024"
3482,NYK,harteis01,1818,149,108,10.5,202404220NYK,"Mon, Apr 22, 2024"
3483,NYK,mcbrimi01,1249,93,112,-4.3,202404220NYK,"Mon, Apr 22, 2024"
3484,NYK,robinmi01,1061,119,118,-4.1,202404220NYK,"Mon, Apr 22, 2024"
3485,NYK,bogdabo02,690,104,114,2.8,202404220NYK,"Mon, Apr 22, 2024"
3486,NYK,achiupr01,,,,,202404220NYK,"Mon, Apr 22, 2024"
3487,NYK,burksal01,,,,,202404220NYK,"Mon, Apr 22, 2024"
3488,NYK,diakima01,,,,,202404220NYK,"Mon, Apr 22, 2024"
3489,NYK,jeffrda01,,,,,202404220NYK,"Mon, Apr 22, 2024"
3490,NYK,miltosh01,,,,,202404220NYK,"Mon, Apr 22, 2024"
3491,NYK,simsje01,,,,,202404220NYK,"Mon, Apr 22, 2024"
3492,PHI,maxeyty01,2669,131,115,12.0,202404220NYK,"Mon, Apr 22, 2024"
3493,PHI,harrito02,2472,101,112,-1.2,202404220NYK,"Mon, Apr 22, 2024"
3494,PHI,embiijo01,2346,110,116,8.4,202404220NYK,"Mon, Apr 22, 2024"
3495,PHI,lowryky01,2016,109,108,0.5,202404220NYK,"Mon, Apr 22, 2024"
3496,PHI,oubreke01,1533,71,113,-4.6,202404220NYK,"Mon, Apr 22, 2024"
3497,PHI,batumni01,1955,130,118,-2.7,202404220NYK,"Mon, Apr 22, 2024"
3498,PHI,hieldbu01,873,49,120,-16.2,202404220NYK,"Mon, Apr 22, 2024"
3499,PHI,reedpa01,533,211,118,-1.8,202404220NYK,"Mon, Apr 22, 2024"
3500,PHI,bambamo01,,,,,202404220NYK,"Mon, Apr 22, 2024"
3501,PHI,councri01,,,,,202404220NYK,"Mon, Apr 22, 2024"
3502,PHI,dowtije01,,,,,202404220NYK,"Mon, Apr 22, 2024"
3503,PHI,martike04,,,,,202404220NYK,"Mon, Apr 22, 2024"
3504,PHI,payneca01,,,,,202404220NYK,"Mon, Apr 22, 2024"
3505,DEN,jokicni01,2484,139,102,18.5,202404220DEN,"Mon, Apr 22, 2024"
3506,DEN,gordoaa01,2377,128,112,-0.9,202404220DEN,"Mon, Apr 22, 2024"
3507,DEN,murraja01,2370,85,107,-5.4,202404220DEN,"Mon, Apr 22, 2024"
3508,DEN,portemi01,2285,157,104,14.2,202404220DEN,"Mon, Apr 22, 2024"
3509,DEN,caldwke01,2116,76,110,-8.9,202404220DEN,"Mon, Apr 22, 2024"
3510,DEN,holidju01,782,51,93,2.0,202404220DEN,"Mon, Apr 22, 2024"
3511,DEN,braunch01,764,114,105,4.0,202404220DEN,"Mon, Apr 22, 2024"
3512,DEN,watsope01,712,76,112,-4.3,202404220DEN,"Mon, Apr 22, 2024"
3513,DEN,jacksre01,510,10,113,-34.8,202404220DEN,"Mon, Apr 22, 2024"
3514,DEN,jordade01,,,,,202404220DEN,"Mon, Apr 22, 2024"
3515,DEN,keybr01,,,,,202404220DEN,"Mon, Apr 22, 2024"
3516,DEN,nnajize01,,,,,202404220DEN,"Mon, Apr 22, 2024"
3517,DEN,pickeja02,,,,,202404220DEN,"Mon, Apr 22, 2024"
3518,DEN,strawju01,,,,,202404220DEN,"Mon, Apr 22, 2024"
3519,DEN,tysonhu01,,,,,202404220DEN,"Mon, Apr 22, 2024"
3520,LAL,davisan02,2341,124,105,7.8,202404220DEN,"Mon, Apr 22, 2024"
3521,LAL,russeda01,2336,112,115,5.6,202404220DEN,"Mon, Apr 22, 2024"
3522,LAL,jamesle01,2283,125,101,17.1,202404220DEN,"Mon, Apr 22, 2024"
3523,LAL,hachiru01,2268,40,113,-11.1,202404220DEN,"Mon, Apr 22, 2024"
3524,LAL,reaveau01,1978,82,114,-7.9,202404220DEN,"Mon, Apr 22, 2024"
3525,LAL,princta02,1298,174,113,2.6,202404220DEN,"Mon, Apr 22, 2024"
3526,LAL,vincega01,911,22,108,-7.9,202404220DEN,"Mon, Apr 22, 2024"
3527,LAL,dinwisp01,607,30,94,-1.8,202404220DEN,"Mon, Apr 22, 2024"
3528,LAL,hayesja02,378,231,117,-9.0,202404220DEN,"Mon, Apr 22, 2024"
3529,LAL,chrisma02,,,,,202404220DEN,"Mon, Apr 22, 2024"
3530,LAL,lewisma05,,,,,202404220DEN,"Mon, Apr 22, 2024"
3531,LAL,vandeja01,,,,,202404220DEN,"Mon, Apr 22, 2024"
3532,MIN,mcdanja02,2482,139,106,8.2,202404230MIN,"Tue, Apr 23, 2024"
3533,MIN,goberru01,2353,159,95,10.7,202404230MIN,"Tue, Apr 23, 2024"
3534,MIN,edwaran01,2273,104,96,5.0,202404230MIN,"Tue, Apr 23, 2024"
3535,MIN,conlemi01,1895,125,102,10.5,202404230MIN,"Tue, Apr 23, 2024"
3536,MIN,townska01,1413,93,94,-3.2,202404230MIN,"Tue, Apr 23, 2024"
3537,MIN,alexani01,1857,107,106,0.7,202404230MIN,"Tue, Apr 23, 2024"
3538,MIN,reidna01,1006,72,107,-13.7,202404230MIN,"Tue, Apr 23, 2024"
3539,MIN,morrimo01,637,55,111,-19.2,202404230MIN,"Tue, Apr 23, 2024"
3540,MIN,garzalu01,121,0,112,-5.8,202404230MIN,"Tue, Apr 23, 2024"
3541,MIN,mclaujo01,121,0,112,-27.4,202404230MIN,"Tue, Apr 23, 2024"
3542,MIN,moorewe01,121,0,111,-36.7,202404230MIN,"Tue, Apr 23, 2024"
3543,MIN,warretj01,121,224,112,5.9,202404230MIN,"Tue, Apr 23, 2024"
3544,MIN,anderky01,,,,,202404230MIN,"Tue, Apr 23, 2024"
3545,MIN,millele01,,,,,202404230MIN,"Tue, Apr 23, 2024"
3546,MIN,minotjo01,,,,,202404230MIN,"Tue, Apr 23, 2024"
3547,PHO,bealbr01,2536,85,120,-5.0,202404230MIN,"Tue, Apr 23, 2024"
3548,PHO,bookede01,2497,101,115,-1.3,202404230MIN,"Tue, Apr 23, 2024"
3549,PHO,duranke01,2466,101,113,-0.9,202404230MIN,"Tue, Apr 23, 2024"
3550,PHO,nurkiju01,1860,94,114,-1.9,202404230MIN,"Tue, Apr 23, 2024"
3551,PHO,allengr01,1047,102,112,-0.4,202404230MIN,"Tue, Apr 23, 2024"
3552,PHO,gordoer01,1380,160,115,14.9,202404230MIN,"Tue, Apr 23, 2024"
3553,PHO,onealro01,1046,44,117,-8.6,202404230MIN,"Tue, Apr 23, 2024"
3554,PHO,eubandr01,1020,89,105,0.8,202404230MIN,"Tue, Apr 23, 2024"
3555,PHO,bolbo01,137,0,93,3.1,202404230MIN,"Tue, Apr 23, 2024"
3556,PHO,littlna01,137,181,123,47.8,202404230MIN,"Tue, Apr 23, 2024"
3557,PHO,okogijo01,137,0,123,-3.7,202404230MIN,"Tue, Apr 23, 2024"
3558,PHO,roddyda01,137,0,123,-3.5,202404230MIN,"Tue, Apr 23, 2024"
3559,PHO,thomais02,,,,,202404230MIN,"Tue, Apr 23, 2024"
3560,PHO,youngth01,,,,,202404230MIN,"Tue, Apr 23, 2024"
3561,MIL,lillada01,2342,139,136,9.1,202404230MIL,"Tue, Apr 23, 2024"
3562,MIL,middlkh01,2187,109,138,-5.8,202404230MIL,"Tue, Apr 23, 2024"
3563,MIL,beverpa01,2042,98,131,-5.1,202404230MIL,"Tue, Apr 23, 2024"
3564,MIL,portibo01,1804,95,131,-6.8,202404230MIL,"Tue, Apr 23, 2024"
3565,MIL,lopezbr01,1738,163,135,16.3,202404230MIL,"Tue, Apr 23, 2024"
3566,MIL,connapa01,1139,168,135,-1.3,202404230MIL,"Tue, Apr 23, 2024"
3567,MIL,greenaj01,920,96,137,-10.7,202404230MIL,"Tue, Apr 23, 2024"
3568,MIL,crowdja01,889,59,138,-16.1,202404230MIL,"Tue, Apr 23, 2024"
3569,MIL,beaslma01,611,58,137,-18.7,202404230MIL,"Tue, Apr 23, 2024"
3570,MIL,jacksan01,280,148,116,25.4,202404230MIL,"Tue, Apr 23, 2024"
3571,MIL,beaucma01,224,0,141,-35.6,202404230MIL,"Tue, Apr 23, 2024"
3572,MIL,livinch01,224,0,141,-10.2,202404230MIL,"Tue, Apr 23, 2024"
3573,MIL,antetth01,,,,,202404230MIL,"Tue, Apr 23, 2024"
3574,MIL,gallida01,,,,,202404230MIL,"Tue, Apr 23, 2024"
3575,IND,halibty01,2216,128,117,0.1,202404230MIL,"Tue, Apr 23, 2024"
3576,IND,siakapa01,2196,154,117,13.4,202404230MIL,"Tue, Apr 23, 2024"
3577,IND,nesmiaa01,2187,120,119,-0.7,202404230MIL,"Tue, Apr 23, 2024"
3578,IND,turnemy01,2060,148,112,12.8,202404230MIL,"Tue, Apr 23, 2024"
3579,IND,nembhan01,1890,162,123,1.6,202404230MIL,"Tue, Apr 23, 2024"
3580,IND,sheppbe01,1404,177,116,2.5,202404230MIL,"Tue, Apr 23, 2024"
3581,IND,toppiob01,1254,90,111,-11.5,202404230MIL,"Tue, Apr 23, 2024"
3582,IND,mccontj01,990,103,121,-10.0,202404230MIL,"Tue, Apr 23, 2024"
3583,IND,walkeja02,115,0,70,-4.5,202404230MIL,"Tue, Apr 23, 2024"
3584,IND,brownke03,88,0,124,-9.0,202404230MIL,"Tue, Apr 23, 2024"
3585,IND,jacksis01,,,,,202404230MIL,"Tue, Apr 23, 2024"
3586,IND,johnsja01,,,,,202404230MIL,"Tue, Apr 23, 2024"
3587,IND,mcderdo01,,,,,202404230MIL,"Tue, Apr 23, 2024"
3588,IND,smithja04,,,,,202404230MIL,"Tue, Apr 23, 2024"
3589,LAC,hardeja01,2513,135,109,9.8,202404230LAC,"Tue, Apr 23, 2024"
3590,LAC,georgpa01,2202,127,111,7.7,202404230LAC,"Tue, Apr 23, 2024"
3591,LAC,leonaka01,2095,98,98,7.6,202404230LAC,"Tue, Apr 23, 2024"
3592,LAC,zubaciv01,1984,96,107,-3.8,202404230LAC,"Tue, Apr 23, 2024"
3593,LAC,mannte01,1242,76,118,-7.4,202404230LAC,"Tue, Apr 23, 2024"
3594,LAC,powelno01,1556,77,111,-5.8,202404230LAC,"Tue, Apr 23, 2024"
3595,LAC,westbru01,1449,93,102,3.1,202404230LAC,"Tue, Apr 23, 2024"
3596,LAC,coffeam01,704,77,119,-8.4,202404230LAC,"Tue, Apr 23, 2024"
3597,LAC,plumlma01,655,47,105,-13.4,202404230LAC,"Tue, Apr 23, 2024"
3598,LAC,bostobr01,,,,,202404230LAC,"Tue, Apr 23, 2024"
3599,LAC,brownko01,,,,,202404230LAC,"Tue, Apr 23, 2024"
3600,LAC,hylanbo01,,,,,202404230LAC,"Tue, Apr 23, 2024"
3601,LAC,theisda01,,,,,202404230LAC,"Tue, Apr 23, 2024"
3602,LAC,tuckepj01,,,,,202404230LAC,"Tue, Apr 23, 2024"
3603,DAL,doncilu01,2744,118,108,9.7,202404230LAC,"Tue, Apr 23, 2024"
3604,DAL,irvinky01,2512,110,103,5.2,202404230LAC,"Tue, Apr 23, 2024"
3605,DAL,washipj01,2117,124,106,6.0,202404230LAC,"Tue, Apr 23, 2024"
3606,DAL,jonesde02,1947,107,109,-3.5,202404230LAC,"Tue, Apr 23, 2024"
3607,DAL,gaffoda01,569,25,112,-17.8,202404230LAC,"Tue, Apr 23, 2024"
3608,DAL,klebima01,1659,126,107,1.9,202404230LAC,"Tue, Apr 23, 2024"
3609,DAL,livelde01,1243,101,96,-1.3,202404230LAC,"Tue, Apr 23, 2024"
3610,DAL,greenjo02,851,100,92,1.0,202404230LAC,"Tue, Apr 23, 2024"
3611,DAL,exumda01,387,0,102,-18.1,202404230LAC,"Tue, Apr 23, 2024"
3612,DAL,hardati02,371,60,91,5.0,202404230LAC,"Tue, Apr 23, 2024"
3613,DAL,hardyja02,,,,,202404230LAC,"Tue, Apr 23, 2024"
3614,DAL,lawsoaj01,,,,,202404230LAC,"Tue, Apr 23, 2024"
3615,DAL,morrima02,,,,,202404230LAC,"Tue, Apr 23, 2024"
3616,DAL,poweldw01,,,,,202404230LAC,"Tue, Apr 23, 2024"
3617,DAL,prospol01,,,,,202404230LAC,"Tue, Apr 23, 2024"
3618,BOS,tatumja01,2472,108,127,-0.7,202404240BOS,"Wed, Apr 24, 2024"
3619,BOS,holidjr01,2244,70,121,-9.0,202404240BOS,"Wed, Apr 24, 2024"
3620,BOS,brownja02,2240,113,124,6.5,202404240BOS,"Wed, Apr 24, 2024"
3621,BOS,whitede01,2140,142,125,2.7,202404240BOS,"Wed, Apr 24, 2024"
3622,BOS,porzikr01,1798,76,108,-3.3,202404240BOS,"Wed, Apr 24, 2024"
3623,BOS,horfoal01,1408,139,118,7.7,202404240BOS,"Wed, Apr 24, 2024"
3624,BOS,pritcpa01,1183,232,131,-8.5,202404240BOS,"Wed, Apr 24, 2024"
3625,BOS,hausesa01,915,121,115,8.8,202404240BOS,"Wed, Apr 24, 2024"
3626,BOS,brissos01,,,,,202404240BOS,"Wed, Apr 24, 2024"
3627,BOS,mykhasv01,,,,,202404240BOS,"Wed, Apr 24, 2024"
3628,BOS,quetane01,,,,,202404240BOS,"Wed, Apr 24, 2024"
3629,BOS,sprinja01,,,,,202404240BOS,"Wed, Apr 24, 2024"
3630,BOS,tillmxa01,,,,,202404240BOS,"Wed, Apr 24, 2024"
3631,BOS,walshjo01,,,,,202404240BOS,"Wed, Apr 24, 2024"
3632,MIA,adebaba01,2395,142,113,0.5,202404240BOS,"Wed, Apr 24, 2024"
3633,MIA,herroty01,2325,158,112,15.8,202404240BOS,"Wed, Apr 24, 2024"
3634,MIA,martica02,2173,147,113,4.5,202404240BOS,"Wed, Apr 24, 2024"
3635,MIA,jaqueja01,1856,90,112,-7.8,202404240BOS,"Wed, Apr 24, 2024"
3636,MIA,jovicni01,1493,117,93,17.0,202404240BOS,"Wed, Apr 24, 2024"
3637,MIA,highsha01,1583,117,111,1.2,202404240BOS,"Wed, Apr 24, 2024"
3638,MIA,wrighde01,1194,126,114,-4.0,202404240BOS,"Wed, Apr 24, 2024"
3639,MIA,robindu01,1006,55,102,-15.0,202404240BOS,"Wed, Apr 24, 2024"
3640,MIA,loveke01,375,69,104,-7.0,202404240BOS,"Wed, Apr 24, 2024"
3641,MIA,bryanth01,,,,,202404240BOS,"Wed, Apr 24, 2024"
3642,MIA,butleji01,,,,,202404240BOS,"Wed, Apr 24, 2024"
3643,MIA,millspa02,,,,,202404240BOS,"Wed, Apr 24, 2024"
3644,MIA,richajo01,,,,,202404240BOS,"Wed, Apr 24, 2024"
3645,MIA,robinor01,,,,,202404240BOS,"Wed, Apr 24, 2024"
3646,MIA,roziete01,,,,,202404240BOS,"Wed, Apr 24, 2024"
3647,OKC,willija06,2119,124,102,4.4,202404240OKC,"Wed, Apr 24, 2024"
3648,OKC,gilgesh01,2100,148,100,14.2,202404240OKC,"Wed, Apr 24, 2024"
3649,OKC,dortlu01,1854,145,106,6.9,202404240OKC,"Wed, Apr 24, 2024"
3650,OKC,holmgch01,1724,155,99,12.4,202404240OKC,"Wed, Apr 24, 2024"
3651,OKC,giddejo01,1542,113,103,-1.3,202404240OKC,"Wed, Apr 24, 2024"
3652,OKC,wallaca01,1127,171,108,3.4,202404240OKC,"Wed, Apr 24, 2024"
3653,OKC,willija07,1019,65,108,-5.0,202404240OKC,"Wed, Apr 24, 2024"
3654,OKC,joeis01,1003,193,99,13.9,202404240OKC,"Wed, Apr 24, 2024"
3655,OKC,wiggiaa01,736,222,101,13.9,202404240OKC,"Wed, Apr 24, 2024"
3656,OKC,haywago01,611,0,104,-6.7,202404240OKC,"Wed, Apr 24, 2024"
3657,OKC,willike04,209,0,102,-16.8,202404240OKC,"Wed, Apr 24, 2024"
3658,OKC,diengou01,178,0,110,-2.5,202404240OKC,"Wed, Apr 24, 2024"
3659,OKC,waterli01,178,0,100,-19.8,202404240OKC,"Wed, Apr 24, 2024"
3660,OKC,biyombi01,,,,,202404240OKC,"Wed, Apr 24, 2024"
3661,OKC,muscami01,,,,,202404240OKC,"Wed, Apr 24, 2024"
3662,NOP,murphtr02,2255,91,140,-3.8,202404240OKC,"Wed, Apr 24, 2024"
3663,NOP,mccolcj01,2179,90,135,-2.5,202404240OKC,"Wed, Apr 24, 2024"
3664,NOP,joneshe01,2154,143,143,3.7,202404240OKC,"Wed, Apr 24, 2024"
3665,NOP,ingrabr01,1962,118,135,2.8,202404240OKC,"Wed, Apr 24, 2024"
3666,NOP,valanjo01,1365,117,140,5.3,202404240OKC,"Wed, Apr 24, 2024"
3667,NOP,marshna01,1528,137,138,-0.4,202404240OKC,"Wed, Apr 24, 2024"
3668,NOP,alvarjo01,1007,21,143,-18.7,202404240OKC,"Wed, Apr 24, 2024"
3669,NOP,nancela02,866,83,141,-10.2,202404240OKC,"Wed, Apr 24, 2024"
3670,NOP,daniedy01,450,0,142,-16.7,202404240OKC,"Wed, Apr 24, 2024"
3671,NOP,hawkijo01,317,0,141,-24.7,202404240OKC,"Wed, Apr 24, 2024"
3672,NOP,robinje02,317,98,144,-0.1,202404240OKC,"Wed, Apr 24, 2024"
3673,NOP,liddeej01,,,,,202404240OKC,"Wed, Apr 24, 2024"
3674,NOP,ryanma01,,,,,202404240OKC,"Wed, Apr 24, 2024"
3675,NOP,zelleco01,,,,,202404240OKC,"Wed, Apr 24, 2024"
3676,ORL,wagnefr01,1808,153,94,8.8,202404250ORL,"Thu, Apr 25, 2024"
3677,ORL,banchpa01,1759,143,89,18.8,202404250ORL,"Thu, Apr 25, 2024"
3678,ORL,suggsja01,1673,183,83,24.3,202404250ORL,"Thu, Apr 25, 2024"
3679,ORL,cartewe01,1484,79,94,-8.5,202404250ORL,"Thu, Apr 25, 2024"
3680,ORL,harriga01,1266,87,91,-7.1,202404250ORL,"Thu, Apr 25, 2024"
3681,ORL,wagnemo01,1061,52,87,-15.1,202404250ORL,"Thu, Apr 25, 2024"
3682,ORL,fultzma01,1021,133,96,0.5,202404250ORL,"Thu, Apr 25, 2024"
3683,ORL,anthoco01,976,136,89,8.9,202404250ORL,"Thu, Apr 25, 2024"
3684,ORL,isaacjo01,960,127,83,8.2,202404250ORL,"Thu, Apr 25, 2024"
3685,ORL,inglejo01,572,68,91,-5.3,202404250ORL,"Thu, Apr 25, 2024"
3686,ORL,houstca01,419,271,95,15.6,202404250ORL,"Thu, Apr 25, 2024"
3687,ORL,blackan01,396,121,77,12.9,202404250ORL,"Thu, Apr 25, 2024"
3688,ORL,bitadgo01,335,48,90,-15.7,202404250ORL,"Thu, Apr 25, 2024"
3689,ORL,howarje01,335,80,97,1.0,202404250ORL,"Thu, Apr 25, 2024"
3690,ORL,okekech01,335,151,97,7.2,202404250ORL,"Thu, Apr 25, 2024"
3691,CLE,garlada01,1852,67,135,-10.0,202404250ORL,"Thu, Apr 25, 2024"
3692,CLE,mitchdo01,1612,81,132,-2.3,202404250ORL,"Thu, Apr 25, 2024"
3693,CLE,allenja01,1459,147,129,4.3,202404250ORL,"Thu, Apr 25, 2024"
3694,CLE,strusma01,1452,71,138,-9.7,202404250ORL,"Thu, Apr 25, 2024"
3695,CLE,mobleev01,1338,102,129,1.2,202404250ORL,"Thu, Apr 25, 2024"
3696,CLE,leverca01,1757,91,135,-1.8,202404250ORL,"Thu, Apr 25, 2024"
3697,CLE,merrisa01,1302,198,135,5.7,202404250ORL,"Thu, Apr 25, 2024"
3698,CLE,niangge01,1077,67,132,-8.8,202404250ORL,"Thu, Apr 25, 2024"
3699,CLE,okorois01,953,19,121,-14.3,202404250ORL,"Thu, Apr 25, 2024"
3700,CLE,thomptr01,610,0,130,-12.3,202404250ORL,"Thu, Apr 25, 2024"
3701,CLE,morrima03,569,64,131,-12.0,202404250ORL,"Thu, Apr 25, 2024"
3702,CLE,jonesda03,419,59,126,-1.2,202404250ORL,"Thu, Apr 25, 2024"
3703,PHI,maxeyty01,2475,128,126,-0.4,202404250PHI,"Thu, Apr 25, 2024"
3704,PHI,embiijo01,2435,168,128,17.9,202404250PHI,"Thu, Apr 25, 2024"
3705,PHI,oubreke01,2280,150,125,3.9,202404250PHI,"Thu, Apr 25, 2024"
3706,PHI,harrito02,2005,101,130,-9.3,202404250PHI,"Thu, Apr 25, 2024"
3707,PHI,lowryky01,1850,151,127,1.8,202404250PHI,"Thu, Apr 25, 2024"
3708,PHI,batumni01,1744,163,120,4.9,202404250PHI,"Thu, Apr 25, 2024"
3709,PHI,payneca01,940,128,125,9.0,202404250PHI,"Thu, Apr 25, 2024"
3710,PHI,reedpa01,434,139,128,-5.7,202404250PHI,"Thu, Apr 25, 2024"
3711,PHI,hieldbu01,237,0,121,-19.8,202404250PHI,"Thu, Apr 25, 2024"
3712,PHI,bambamo01,,,,,202404250PHI,"Thu, Apr 25, 2024"
3713,PHI,councri01,,,,,202404250PHI,"Thu, Apr 25, 2024"
3714,PHI,dowtije01,,,,,202404250PHI,"Thu, Apr 25, 2024"
3715,PHI,martike04,,,,,202404250PHI,"Thu, Apr 25, 2024"
3716,PHI,meltode01,,,,,202404250PHI,"Thu, Apr 25, 2024"
3717,NYK,brunsja01,2725,128,144,6.3,202404250PHI,"Thu, Apr 25, 2024"
3718,NYK,hartjo01,2602,148,140,6.5,202404250PHI,"Thu, Apr 25, 2024"
3719,NYK,anunoog01,2361,144,138,5.1,202404250PHI,"Thu, Apr 25, 2024"
3720,NYK,divindo01,1698,86,137,-8.1,202404250PHI,"Thu, Apr 25, 2024"
3721,NYK,harteis01,1551,129,142,-3.9,202404250PHI,"Thu, Apr 25, 2024"
3722,NYK,mcbrimi01,1337,111,138,-2.9,202404250PHI,"Thu, Apr 25, 2024"
3723,NYK,bogdabo02,797,83,133,-5.2,202404250PHI,"Thu, Apr 25, 2024"
3724,NYK,robinmi01,718,97,135,-13.3,202404250PHI,"Thu, Apr 25, 2024"
3725,NYK,achiupr01,611,107,138,-5.1,202404250PHI,"Thu, Apr 25, 2024"
3726,NYK,burksal01,,,,,202404250PHI,"Thu, Apr 25, 2024"
3727,NYK,diakima01,,,,,202404250PHI,"Thu, Apr 25, 2024"
3728,NYK,jeffrda01,,,,,202404250PHI,"Thu, Apr 25, 2024"
3729,NYK,miltosh01,,,,,202404250PHI,"Thu, Apr 25, 2024"
3730,NYK,simsje01,,,,,202404250PHI,"Thu, Apr 25, 2024"
3731,LAL,davisan02,2557,126,115,6.1,202404250LAL,"Thu, Apr 25, 2024"
3732,LAL,jamesle01,2529,117,114,8.4,202404250LAL,"Thu, Apr 25, 2024"
3733,LAL,reaveau01,2450,128,112,7.5,202404250LAL,"Thu, Apr 25, 2024"
3734,LAL,hachiru01,1673,84,123,-7.1,202404250LAL,"Thu, Apr 25, 2024"
3735,LAL,russeda01,1459,15,115,-13.5,202404250LAL,"Thu, Apr 25, 2024"
3736,LAL,dinwisp01,1309,106,122,-2.3,202404250LAL,"Thu, Apr 25, 2024"
3737,LAL,vincega01,1213,99,118,-6.9,202404250LAL,"Thu, Apr 25, 2024"
3738,LAL,princta02,1210,115,125,-0.9,202404250LAL,"Thu, Apr 25, 2024"
3739,LAL,chrisma02,,,,,202404250LAL,"Thu, Apr 25, 2024"
3740,LAL,hayesja02,,,,,202404250LAL,"Thu, Apr 25, 2024"
3741,LAL,lewisma05,,,,,202404250LAL,"Thu, Apr 25, 2024"
3742,LAL,vandeja01,,,,,202404250LAL,"Thu, Apr 25, 2024"
3743,DEN,gordoaa01,2475,140,109,10.5,202404250LAL,"Thu, Apr 25, 2024"
3744,DEN,murraja01,2435,101,112,0.1,202404250LAL,"Thu, Apr 25, 2024"
3745,DEN,jokicni01,2339,144,108,13.6,202404250LAL,"Thu, Apr 25, 2024"
3746,DEN,caldwke01,2108,70,109,-6.2,202404250LAL,"Thu, Apr 25, 2024"
3747,DEN,portemi01,2102,116,110,2.5,202404250LAL,"Thu, Apr 25, 2024"
3748,DEN,braunch01,1038,118,114,-5.2,202404250LAL,"Thu, Apr 25, 2024"
3749,DEN,watsope01,972,76,106,-2.6,202404250LAL,"Thu, Apr 25, 2024"
3750,DEN,holidju01,486,0,113,-25.5,202404250LAL,"Thu, Apr 25, 2024"
3751,DEN,jacksre01,445,172,116,13.2,202404250LAL,"Thu, Apr 25, 2024"
3752,DEN,jordade01,,,,,202404250LAL,"Thu, Apr 25, 2024"
3753,DEN,nnajize01,,,,,202404250LAL,"Thu, Apr 25, 2024"
3754,DEN,pickeja02,,,,,202404250LAL,"Thu, Apr 25, 2024"
3755,DEN,strawju01,,,,,202404250LAL,"Thu, Apr 25, 2024"
3756,DEN,tysonhu01,,,,,202404250LAL,"Thu, Apr 25, 2024"
3757,IND,halibty01,2750,109,124,0.8,202404260IND,"Fri, Apr 26, 2024"
3758,IND,nesmiaa01,2570,102,115,-2.5,202404260IND,"Fri, Apr 26, 2024"
3759,IND,siakapa01,2500,118,120,0.1,202404260IND,"Fri, Apr 26, 2024"
3760,IND,turnemy01,2491,138,119,4.9,202404260IND,"Fri, Apr 26, 2024"
3761,IND,nembhan01,2379,149,127,1.1,202404260IND,"Fri, Apr 26, 2024"
3762,IND,toppiob01,1048,115,117,2.1,202404260IND,"Fri, Apr 26, 2024"
3763,IND,sheppbe01,1031,160,127,1.6,202404260IND,"Fri, Apr 26, 2024"
3764,IND,mccontj01,944,142,125,3.7,202404260IND,"Fri, Apr 26, 2024"
3765,IND,smithja04,187,66,129,-19.9,202404260IND,"Fri, Apr 26, 2024"
3766,IND,brownke03,,,,,202404260IND,"Fri, Apr 26, 2024"
3767,IND,jacksis01,,,,,202404260IND,"Fri, Apr 26, 2024"
3768,IND,johnsja01,,,,,202404260IND,"Fri, Apr 26, 2024"
3769,IND,mcderdo01,,,,,202404260IND,"Fri, Apr 26, 2024"
3770,IND,walkeja02,,,,,202404260IND,"Fri, Apr 26, 2024"
3771,MIL,lillada01,2679,124,125,6.2,202404260IND,"Fri, Apr 26, 2024"
3772,MIL,portibo01,2625,105,115,-3.3,202404260IND,"Fri, Apr 26, 2024"
3773,MIL,beverpa01,2533,127,132,-4.2,202404260IND,"Fri, Apr 26, 2024"
3774,MIL,middlkh01,2480,132,125,10.0,202404260IND,"Fri, Apr 26, 2024"
3775,MIL,lopezbr01,2338,121,130,-1.5,202404260IND,"Fri, Apr 26, 2024"
